- 2.0304 0 1 tcp 1040 ------- 0 0.0 1.0 263 507
r 2.033733 1 0 ack 40 ------- 0 1.0 0.0 261 538
r 2.0354 0 1 tcp 1040 ------- 0 0.0 1.0 262 505
+ 2.0354 1 0 ack 40 ------- 0 1.0 0.0 262 539
- 2.0354 1 0 ack 40 ------- 0 1.0 0.0 262 539
- 2.037333 0 1 tcp 1040 ------- 0 0.0 1.0 264 509
r 2.040667 1 0 ack 40 ------- 0 1.0 0.0 262 539
r 2.042333 0 1 tcp 1040 ------- 0 0.0 1.0 263 507
+ 2.042333 1 0 ack 40 ------- 0 1.0 0.0 263 540
- 2.042333 1 0 ack 40 ------- 0 1.0 0.0 263 540
- 2.044267 0 1 tcp 1040 ------- 0 0.0 1.0 265 511
r 2.0476 1 0 ack 40 ------- 0 1.0 0.0 263 540
r 2.049267 0 1 tcp 1040 ------- 0 0.0 1.0 264 509
+ 2.049267 1 0 ack 40 ------- 0 1.0 0.0 264 541
- 2.049267 1 0 ack 40 ------- 0 1.0 0.0 264 541
- 2.0512 0 1 tcp 1040 ------- 0 0.0 1.0 266 513
r 2.054533 1 0 ack 40 ------- 0 1.0 0.0 264 541
r 2.0562 0 1 tcp 1040 ------- 0 0.0 1.0 265 511
+ 2.0562 1 0 ack 40 ------- 0 1.0 0.0 265 542
- 2.0562 1 0 ack 40 ------- 0 1.0 0.0 265 542
- 2.058133 0 1 tcp 1040 ------- 0 0.0 1.0 267 515
r 2.061467 1 0 ack 40 ------- 0 1.0 0.0 265 542
r 2.063133 0 1 tcp 1040 ------- 0 0.0 1.0 266 513
+ 2.063133 1 0 ack 40 ------- 0 1.0 0.0 266 543
- 2.063133 1 0 ack 40 ------- 0 1.0 0.0 266 543
- 2.065067 0 1 tcp 1040 ------- 0 0.0 1.0 268 517
r 2.0684 1 0 ack 40 ------- 0 1.0 0.0 266 543
r 2.070067 0 1 tcp 1040 ------- 0 0.0 1.0 267 515
+ 2.070067 1 0 ack 40 ------- 0 1.0 0.0 267 544
- 2.070067 1 0 ack 40 ------- 0 1.0 0.0 267 544
- 2.072 0 1 tcp 1040 ------- 0 0.0 1.0 269 519
r 2.075333 1 0 ack 40 ------- 0 1.0 0.0 267 544
r 2.077 0 1 tcp 1040 ------- 0 0.0 1.0 268 517
+ 2.077 1 0 ack 40 ------- 0 1.0 0.0 268 545
- 2.077 1 0 ack 40 ------- 0 1.0 0.0 268 545
- 2.078933 0 1 tcp 1040 ------- 0 0.0 1.0 270 521
r 2.082267 1 0 ack 40 ------- 0 1.0 0.0 268 545
r 2.083933 0 1 tcp 1040 ------- 0 0.0 1.0 269 519
+ 2.083933 1 0 ack 40 ------- 0 1.0 0.0 269 546
- 2.083933 1 0 ack 40 ------- 0 1.0 0.0 269 546
- 2.085867 0 1 tcp 1040 ------- 0 0.0 1.0 271 523
r 2.0892 1 0 ack 40 ------- 0 1.0 0.0 269 546
r 2.090867 0 1 tcp 1040 ------- 0 0.0 1.0 270 521
+ 2.090867 1 0 ack 40 ------- 0 1.0 0.0 270 547
- 2.090867 1 0 ack 40 ------- 0 1.0 0.0 270 547
- 2.0928 0 1 tcp 1040 ------- 0 0.0 1.0 272 525
r 2.096133 1 0 ack 40 ------- 0 1.0 0.0 270 547
r 2.0978 0 1 tcp 1040 ------- 0 0.0 1.0 271 523
+ 2.0978 1 0 ack 40 ------- 0 1.0 0.0 271 548
- 2.0978 1 0 ack 40 ------- 0 1.0 0.0 271 548
- 2.099733 0 1 tcp 1040 ------- 0 0.0 1.0 273 527
r 2.103067 1 0 ack 40 ------- 0 1.0 0.0 271 548
r 2.104733 0 1 tcp 1040 ------- 0 0.0 1.0 272 525
+ 2.104733 1 0 ack 40 ------- 0 1.0 0.0 272 549
- 2.104733 1 0 ack 40 ------- 0 1.0 0.0 272 549
- 2.106667 0 1 tcp 1040 ------- 0 0.0 1.0 274 529
r 2.11 1 0 ack 40 ------- 0 1.0 0.0 272 549
r 2.111667 0 1 tcp 1040 ------- 0 0.0 1.0 273 527
+ 2.111667 1 0 ack 40 ------- 0 1.0 0.0 273 550
- 2.111667 1 0 ack 40 ------- 0 1.0 0.0 273 550
- 2.1136 0 1 tcp 1040 ------- 0 0.0 1.0 275 531
r 2.116933 1 0 ack 40 ------- 0 1.0 0.0 273 550
r 2.1186 0 1 tcp 1040 ------- 0 0.0 1.0 274 529
+ 2.1186 1 0 ack 40 ------- 0 1.0 0.0 274 551
- 2.1186 1 0 ack 40 ------- 0 1.0 0.0 274 551
- 2.120533 0 1 tcp 1040 ------- 0 0.0 1.0 276 533
r 2.123867 1 0 ack 40 ------- 0 1.0 0.0 274 551
r 2.125533 0 1 tcp 1040 ------- 0 0.0 1.0 275 531
+ 2.125533 1 0 ack 40 ------- 0 1.0 0.0 275 552
- 2.125533 1 0 ack 40 ------- 0 1.0 0.0 275 552
r 2.1308 1 0 ack 40 ------- 0 1.0 0.0 275 552
r 2.132467 0 1 tcp 1040 ------- 0 0.0 1.0 276 533
+ 2.132467 1 0 ack 40 ------- 0 1.0 0.0 276 553
- 2.132467 1 0 ack 40 ------- 0 1.0 0.0 276 553
r 2.137733 1 0 ack 40 ------- 0 1.0 0.0 276 553
